Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40
0.00221831362531091,0.000139810218598857,5.26876728025874e-06,1.18722559688482e-07,1.59960082814489e-09,1.28867713428489e-11,6.20770054347931e-14,1.78801652439893e-16,3.07940231002728e-19,3.17114038089172e-22,1.95262406836378e-25,7.18912346276121e-29,1.58265910103609e-32,2.08330545258217e-36,1.63973118055942e-40,7.71696433915708e-45,2.17157315926905e-49,3.65389926875765e-54,3.67614649226358e-59,2.21148084470993e-64,7.95477111526417e-70,1.71090670302711e-75,2.20028582596863e-81,1.69194409079407e-87,7.77941694303935e-94,2.13876083381177e-100,3.51585964988643e-107,3.4558506961339e-114,2.03110579887452e-121,7.13779802017317e-129,1.49985783607043e-136,1.88447366195124e-144,1.41574221154923e-152,6.35963841238501e-161,1.70818459185438e-169,2.74341374383772e-178,2.63452275170365e-187,1.51274849850495e-196,5.19380501254563e-206,1.06624911916705e-215
0.141948920625269,0.026609958205409,0.00298270583582417,0.000199908282988344,8.01134229070386e-06,1.91970245353223e-07,2.75053189769445e-09,2.35642480235027e-11,1.2071038031413e-13,3.69734336756971e-16,6.77156552081061e-19,7.41553550759904e-22,4.85568031374856e-25,1.90112987715359e-28,4.45069282594664e-32,6.23013689682132e-36,5.2146082973103e-40,2.60975613148987e-44,7.80966303085281e-49,1.39739375454076e-53,1.49506279440611e-58,9.5643223202593e-64,3.65850039891119e-69,8.36770081088203e-75,1.14436169905418e-80,9.35781850526184e-87,4.57551575736615e-93,1.33770277023234e-99,2.33847822963561e-106,2.44433749347805e-113,1.52771780883184e-120,5.70925244748289e-128,1.27576148216173e-135,1.70456614454102e-143,1.36179697333344e-151,6.5052651738947e-160,1.85811152799147e-168,3.17345748718652e-177,3.24076638351767e-186,1.97886833600538e-195
0.901254137092154,0.502522485476226,0.167539749025058,0.033399068578079,0.00398111739380481,0.000283745998896796,1.20922924508428e-05,3.08135454216276e-07,4.69492689512633e-09,4.27730412660792e-11,2.33005171827992e-13,7.58953423765977e-16,1.47815106877385e-18,1.72137960282678e-21,1.19863958731621e-24,4.99062243938583e-28,1.24243863150835e-31,1.84947860517145e-35,1.64618185547634e-39,8.7611364208327e-44,2.78802849898821e-48,5.30503322599468e-53,6.03577638257038e-58,4.10612634143862e-63,1.67026587548948e-68,4.06249689601416e-74,5.9081921271423e-80,5.13771856379346e-86,2.67140752635207e-92,8.30546807855737e-99,1.5439819367538e-105,1.71622589518582e-112,1.14067210078534e-119,4.53316286020907e-127,1.0771990409556e-134,1.53054015362941e-142,1.30031218135488e-150,6.6054843493724e-159,2.00639223488205e-167,3.64402327632236e-176
0.567764817330846,0.941613843502402,0.933751529359683,0.5536610232538,0.196295665351682,0.0416132467423065,0.00527480764815945,0.000399793552968343,1.81183681230103e-05,4.90971751887847e-07,7.95514437024665e-09,7.70714907208453e-11,4.46471340603727e-13,1.54649153481024e-15,3.20299043264123e-18,3.96659508425729e-21,2.93720481052953e-24,1.30048313909907e-27,3.44293920896427e-31,5.45014575359263e-35,5.15870879068254e-39,2.91963150951457e-43,9.88027892343487e-48,1.99923801692502e-52,2.4188778173422e-57,1.74991718251905e-62,7.56963942872193e-68,1.95788429967491e-73,3.02797990231227e-79,2.80009706504035e-85,1.54827220769057e-91,5.1188886588762e-98,1.01194796676223e-104,1.19617525649877e-111,8.45445429307823e-119,3.57297913574966e-126,9.02878919813318e-134,1.36421455920161e-141,1.23250866284421e-149,6.65811687493428e-158
0.035489159334326,0.17506373887231,0.516357893908892,0.910666950299862,0.960334351332955,0.605535328241075,0.228302486457802,0.0514678386250946,0.00693769739845817,0.000559176497650604,2.69486242807892e-05,7.76566090884709e-07,1.33805627793562e-08,1.37855618361695e-10,8.49236584273256e-13,3.12814627363197e-15,6.8896878219746e-18,9.0733187695434e-21,7.14474819858487e-24,3.36404517927919e-27,9.47089115531798e-31,1.59431453252505e-34,1.60476446017074e-38,9.65834521506749e-43,3.4757480217702e-47,7.47907654244146e-52,9.62280765801533e-57,7.40303437482457e-62,3.40542923751194e-67,9.36673186935896e-73,1.54048846222042e-78,1.51489644032209e-84,8.90761778746616e-91,3.13180228155526e-97,6.5838697730453e-104,8.27603391205563e-111,6.22038728053067e-118,2.79554650503623e-125,7.51225206173641e-133,1.20705682333811e-140
0.000220104527378515,0.00322942790235519,0.0283319420215187,0.148621359304721,0.466165626962156,0.874285748716691,0.9804392400971,0.657418776407768,0.26358315761316,0.0631898526348306,0.00905797593102018,0.000776370662151301,3.97888331025613e-05,1.21929115460963e-06,2.23412658938124e-08,2.44772297934046e-10,1.60350709669717e-12,6.28107011211725e-15,1.47112823098961e-17,2.0602577274541e-20,1.72522883163558e-23,8.6382545300777e-27,2.5861839932304e-30,4.62963737871038e-34,4.9555135244764e-38,3.17164440267069e-42,1.21376454269e-46,2.77740067784722e-51,3.80011519186536e-56,3.10891694055253e-61,1.5208122806907e-66,4.44832219439137e-72,7.77984589635124e-78,8.13579293495315e-84,5.08724803362246e-90,1.90204186595325e-96,4.25217730269398e-103,5.68403562906258e-110,4.54314242260392e-117,2.17125106975013e-124
1.35446650148278e-07,5.91100077119564e-06,0.000154243864254481,0.00240662770307711,0.0224524666414489,0.125248733082903,0.417769525558903,0.833209678188855,0.99363295829666,0.708519495148312,0.302086803798845,0.0770133184911558,0.0117396204022253,0.00107003111065172,5.83166930802584e-05,1.90039336919082e-06,3.70295349322621e-08,4.31426822506724e-10,3.0055237264873e-12,1.25195094616222e-14,3.11823325072491e-17,4.64391238398024e-20,4.13536235605527e-23,2.20189830105662e-26,7.01027534505655e-30,1.33452597024505e-33,1.51905366460093e-37,1.03388762558535e-41,4.20753455699052e-46,1.02384963399e-50,1.48969994163263e-55,1.29603149564083e-60,6.74196423393715e-66,2.09706294520528e-71,3.90023362459814e-77,4.33734443422308e-83,2.88410677211035e-89,1.14670812779324e-95,2.72614267223567e-102,3.87523821731127e-109
8.27015388043633e-12,1.07350103566007e-09,8.33192743063436e-08,3.86671909581649e-06,0.000107298561905078,0.00178032509235336,0.0176627718095914,0.104778586903334,0.371655316270209,0.788246943620784,0.999627914080064,0.757998922439618,0.343678951716968,0.093173286657444,0.0151037235966444,0.00146396527954555,8.4846055728025e-05,2.94026634287394e-06,6.09250397009555e-08,7.54847294342745e-10,5.59212046211909e-12,2.47712582582854e-14,6.56105607873847e-17,1.03909095870029e-19,9.83982819731298e-23,5.57154444256919e-26,1.88633062665974e-29,3.81868791310498e-33,4.62236941283802e-37,3.34556343092169e-41,1.44786483285202e-45,3.74663084769272e-50,5.79706170347042e-55,5.36326276422568e-60,2.96690991990359e-65,9.81372264600248e-71,1.94096333965634e-76,2.29538225030503e-82,1.62310583479795e-88,6.86266489137674e-95
5.01031396550544e-17,1.93441632441985e-14,4.4656953210774e-12,6.16428008938892e-10,5.08779696290537e-08,2.51091096544237e-06,7.40946734699473e-05,0.00130736482871489,0.0137930636250775,0.0870119327371712,0.328209407368767,0.74024821364539,0.998292583557131,0.80499365072816,0.388133562778516,0.111898451393681,0.0192895051828442,0.00198825567991576,0.000122539896720346,4.51582310945973e-06,9.95062745998787e-08,1.31104665253899e-09,1.0328564322713e-11,4.86537035456013e-14,1.37039569061941e-16,2.30797020278122e-19,2.32417349615223e-22,1.39946172406876e-25,5.03857397133248e-29,1.08469686866446e-32,1.39625026197417e-36,1.07466296471684e-40,4.94578725106064e-45,1.36098303820891e-49,2.23936109172335e-54,2.20317846187034e-59,1.29607269133048e-64,4.55893264929997e-70,9.58851001342623e-76,1.20584978301665e-81
3.01177359323305e-23,3.45862485601572e-20,2.3748639170701e-17,9.75052798967575e-15,2.39371075565481e-12,3.5137377351015e-10,3.08404813476272e-08,1.61855360122916e-06,5.07910462067321e-05,0.000953018572844988,0.0106922647526138,0.071728570679695,0.287719159796046,0.690080131478918,0.989656308262043,0.84863981739751,0.435127514024387,0.133402454398961,0.0244548626563952,0.00268053060241513,0.000175683285611386,6.88484637077887e-06,1.61328908760376e-07,2.26039465778039e-09,1.89369695915136e-11,9.48616828884279e-14,2.84135371556216e-16,5.08878276932963e-19,5.44949998802475e-22,3.48942231013442e-25,1.33599411333989e-28,3.05850848189331e-32,4.18667228496301e-36,3.42674966762322e-40,1.67706511333293e-44,4.9076276399271e-49,8.58711771424776e-54,8.98415761696358e-59,5.62032516247604e-64,2.10232403594394e-69
1.7963283746305e-30,6.13568417777431e-27,1.25312500978751e-23,1.53031181713056e-20,1.11742812912765e-17,4.87880433552947e-15,1.2736829524176e-12,1.98821526828806e-10,1.8557505875456e-08,1.03569038028178e-06,3.45616455345523e-05,0.000689625028052606,0.00822783835864996,0.0586965561676742,0.250376534959697,0.638599776227594,0.973908223229345,0.888099114878635,0.484238120437208,0.157874012389793,0.0307763032024043,0.0035873718063636,0.000250029045506216,1.0419782863527e-05,2.59645624496308e-07,3.86863254849872e-09,3.44657781377966e-11,1.836000640171e-13,5.84805841593099e-16,1.11379357812685e-18,1.26838719953391e-21,8.63680521453673e-25,3.51648308932722e-28,8.5608734064554e-32,1.24618279297456e-35,1.08467482202001e-39,5.64509820745532e-44,1.75669990497383e-48,3.26872050542795e-53,3.63673897332967e-58
1.06305361313396e-38,1.08001195996636e-34,6.56078937233473e-31,2.38307526803391e-27,5.17575317485126e-24,6.72145798846897e-21,5.21924343182319e-18,2.42329201797561e-15,6.72756780906064e-13,1.11677208430427e-10,1.10847307542947e-08,6.5786969578738e-07,2.3345799309531e-05,0.000495372333683332,0.00628505208838526,0.0476804283607461,0.216284575828814,0.586631100354563,0.951390370373629,0.922585347367782,0.534944205787325,0.185466107177748,0.0384480889937443,0.0047658360109493,0.000353229985822357,1.56541743625165e-05,4.14817341091188e-07,6.57260864260559e-09,6.22691270328855e-11,3.52745851247082e-13,1.19482743331953e-15,2.41992880976168e-18,2.93058368850203e-21,2.12207045899593e-24,9.18797077005712e-28,2.37866643147273e-31,3.68215118438404e-35,3.40819019024775e-39,1.88625394747098e-43,6.24209874838219e-48
6.24209874838219e-48,1.88625394747098e-43,3.40819019024775e-39,3.68215118438404e-35,2.37866643147273e-31,9.18797077005712e-28,2.12207045899593e-24,2.93058368850203e-21,2.41992880976168e-18,1.19482743331953e-15,3.52745851247082e-13,6.22691270328855e-11,6.57260864260559e-09,4.14817341091188e-07,1.56541743625165e-05,0.000353229985822357,0.0047658360109493,0.0384480889937443,0.185466107177748,0.534944205787325,0.922585347367782,0.951390370373629,0.586631100354563,0.216284575828814,0.0476804283607461,0.00628505208838526,0.000495372333683332,2.3345799309531e-05,6.5786969578738e-07,1.10847307542947e-08,1.11677208430427e-10,6.72756780906064e-13,2.42329201797561e-15,5.21924343182319e-18,6.72145798846897e-21,5.17575317485126e-24,2.38307526803391e-27,6.56078937233473e-31,1.08001195996636e-34,1.06305361313396e-38
3.63673897332967e-58,3.26872050542795e-53,1.75669990497383e-48,5.64509820745532e-44,1.08467482202001e-39,1.24618279297456e-35,8.5608734064554e-32,3.51648308932722e-28,8.63680521453673e-25,1.26838719953391e-21,1.11379357812685e-18,5.84805841593099e-16,1.836000640171e-13,3.44657781377966e-11,3.86863254849872e-09,2.59645624496308e-07,1.0419782863527e-05,0.000250029045506216,0.0035873718063636,0.0307763032024043,0.157874012389793,0.484238120437208,0.888099114878635,0.973908223229345,0.638599776227594,0.250376534959697,0.0586965561676742,0.00822783835864996,0.000689625028052606,3.45616455345523e-05,1.03569038028178e-06,1.8557505875456e-08,1.98821526828806e-10,1.2736829524176e-12,4.87880433552947e-15,1.11742812912765e-17,1.53031181713056e-20,1.25312500978751e-23,6.13568417777431e-27,1.7963283746305e-30
2.10232403594394e-69,5.62032516247604e-64,8.98415761696358e-59,8.58711771424776e-54,4.9076276399271e-49,1.67706511333293e-44,3.42674966762322e-40,4.18667228496301e-36,3.05850848189331e-32,1.33599411333989e-28,3.48942231013442e-25,5.44949998802475e-22,5.08878276932963e-19,2.84135371556216e-16,9.48616828884279e-14,1.89369695915136e-11,2.26039465778039e-09,1.61328908760376e-07,6.88484637077887e-06,0.000175683285611386,0.00268053060241513,0.0244548626563952,0.133402454398961,0.435127514024387,0.84863981739751,0.989656308262043,0.690080131478918,0.287719159796046,0.071728570679695,0.0106922647526138,0.000953018572844988,5.07910462067321e-05,1.61855360122916e-06,3.08404813476272e-08,3.5137377351015e-10,2.39371075565481e-12,9.75052798967575e-15,2.3748639170701e-17,3.45862485601572e-20,3.01177359323305e-23
1.20584978301665e-81,9.58851001342623e-76,4.55893264929997e-70,1.29607269133048e-64,2.20317846187034e-59,2.23936109172335e-54,1.36098303820891e-49,4.94578725106064e-45,1.07466296471684e-40,1.39625026197417e-36,1.08469686866446e-32,5.03857397133248e-29,1.39946172406876e-25,2.32417349615223e-22,2.30797020278122e-19,1.37039569061941e-16,4.86537035456013e-14,1.0328564322713e-11,1.31104665253899e-09,9.95062745998787e-08,4.51582310945973e-06,0.000122539896720346,0.00198825567991576,0.0192895051828442,0.111898451393681,0.388133562778516,0.80499365072816,0.998292583557131,0.74024821364539,0.328209407368767,0.0870119327371712,0.0137930636250775,0.00130736482871489,7.40946734699473e-05,2.51091096544237e-06,5.08779696290537e-08,6.16428008938892e-10,4.4656953210774e-12,1.93441632441985e-14,5.01031396550544e-17
6.86266489137674e-95,1.62310583479795e-88,2.29538225030503e-82,1.94096333965634e-76,9.81372264600248e-71,2.96690991990359e-65,5.36326276422568e-60,5.79706170347042e-55,3.74663084769272e-50,1.44786483285202e-45,3.34556343092169e-41,4.62236941283802e-37,3.81868791310498e-33,1.88633062665974e-29,5.57154444256919e-26,9.83982819731298e-23,1.03909095870029e-19,6.56105607873847e-17,2.47712582582854e-14,5.59212046211909e-12,7.54847294342745e-10,6.09250397009555e-08,2.94026634287394e-06,8.4846055728025e-05,0.00146396527954555,0.0151037235966444,0.093173286657444,0.343678951716968,0.757998922439618,0.999627914080064,0.788246943620784,0.371655316270209,0.104778586903334,0.0176627718095914,0.00178032509235336,0.000107298561905078,3.86671909581649e-06,8.33192743063436e-08,1.07350103566007e-09,8.27015388043633e-12
3.8752382173116e-109,2.72614267223574e-102,1.1467081277933e-95,2.88410677211051e-89,4.33734443422345e-83,3.90023362459825e-77,2.09706294520534e-71,6.74196423393754e-66,1.2960314956409e-60,1.48969994163269e-55,1.02384963399004e-50,4.20753455699076e-46,1.03388762558538e-41,1.51905366460097e-37,1.33452597024508e-33,7.01027534505675e-30,2.2018983010567e-26,4.13536235605539e-23,4.64391238398034e-20,3.11823325072497e-17,1.25195094616226e-14,3.00552372648735e-12,4.31426822506732e-10,3.70295349322626e-08,1.90039336919084e-06,5.8316693080259e-05,0.00107003111065173,0.0117396204022255,0.0770133184911562,0.302086803798846,0.708519495148314,0.99363295829666,0.833209678188854,0.417769525558902,0.125248733082902,0.0224524666414488,0.00240662770307709,0.00015424386425448,5.91100077119556e-06,1.35446650148276e-07
2.17125106975013e-124,4.54314242260392e-117,5.68403562906258e-110,4.25217730269398e-103,1.90204186595325e-96,5.08724803362246e-90,8.13579293495315e-84,7.77984589635124e-78,4.44832219439137e-72,1.5208122806907e-66,3.10891694055253e-61,3.80011519186536e-56,2.77740067784722e-51,1.21376454269e-46,3.17164440267069e-42,4.9555135244764e-38,4.62963737871038e-34,2.5861839932304e-30,8.63825453007783e-27,1.72522883163559e-23,2.06025772745413e-20,1.47112823098962e-17,6.28107011211734e-15,1.60350709669719e-12,2.44772297934048e-10,2.23412658938126e-08,1.21929115460964e-06,3.97888331025615e-05,0.000776370662151306,0.00905797593102022,0.0631898526348308,0.263583157613161,0.657418776407769,0.980439240097101,0.87428574871669,0.466165626962156,0.148621359304721,0.0283319420215186,0.00322942790235518,0.000220104527378514
1.20705682333811e-140,7.51225206173641e-133,2.79554650503623e-125,6.22038728053067e-118,8.27603391205563e-111,6.5838697730453e-104,3.13180228155526e-97,8.90761778746616e-91,1.51489644032209e-84,1.54048846222042e-78,9.36673186935896e-73,3.40542923751194e-67,7.40303437482457e-62,9.62280765801533e-57,7.47907654244146e-52,3.4757480217702e-47,9.65834521506749e-43,1.60476446017074e-38,1.59431453252505e-34,9.47089115531798e-31,3.36404517927924e-27,7.14474819858497e-24,9.07331876954353e-21,6.8896878219747e-18,3.128146273632e-15,8.49236584273265e-13,1.37855618361696e-10,1.33805627793563e-08,7.76566090884715e-07,2.69486242807894e-05,0.000559176497650607,0.0069376973984582,0.0514678386250948,0.228302486457803,0.605535328241076,0.960334351332955,0.910666950299861,0.516357893908892,0.175063738872309,0.0354891593343259
6.65811687493428e-158,1.23250866284421e-149,1.36421455920161e-141,9.02878919813318e-134,3.57297913574966e-126,8.45445429307823e-119,1.19617525649877e-111,1.01194796676223e-104,5.1188886588762e-98,1.54827220769057e-91,2.80009706504035e-85,3.02797990231227e-79,1.95788429967491e-73,7.56963942872193e-68,1.74991718251905e-62,2.4188778173422e-57,1.99923801692502e-52,9.88027892343487e-48,2.91963150951457e-43,5.15870879068254e-39,5.45014575359263e-35,3.44293920896427e-31,1.30048313909909e-27,2.9372048105296e-24,3.96659508425735e-21,3.20299043264127e-18,1.54649153481025e-15,4.46471340603731e-13,7.70714907208459e-11,7.9551443702467e-09,4.9097175188785e-07,1.81183681230104e-05,0.000399793552968345,0.00527480764815947,0.0416132467423066,0.196295665351682,0.553661023253801,0.933751529359684,0.941613843502402,0.567764817330845
3.64402327632236e-176,2.00639223488205e-167,6.6054843493724e-159,1.30031218135488e-150,1.53054015362941e-142,1.0771990409556e-134,4.53316286020907e-127,1.14067210078534e-119,1.71622589518582e-112,1.5439819367538e-105,8.30546807855737e-99,2.67140752635207e-92,5.13771856379346e-86,5.9081921271423e-80,4.06249689601416e-74,1.67026587548948e-68,4.10612634143862e-63,6.03577638257038e-58,5.30503322599468e-53,2.78802849898821e-48,8.7611364208327e-44,1.64618185547634e-39,1.84947860517145e-35,1.24243863150835e-31,4.99062243938583e-28,1.19863958731621e-24,1.72137960282678e-21,1.47815106877385e-18,7.58953423765977e-16,2.33005171827992e-13,4.27730412660792e-11,4.69492689512633e-09,3.08135454216277e-07,1.20922924508428e-05,0.000283745998896797,0.00398111739380482,0.0333990685780791,0.167539749025058,0.502522485476227,0.901254137092155
1.97886833600538e-195,3.24076638351767e-186,3.17345748718652e-177,1.85811152799147e-168,6.5052651738947e-160,1.36179697333344e-151,1.70456614454102e-143,1.27576148216173e-135,5.70925244748289e-128,1.52771780883184e-120,2.44433749347805e-113,2.33847822963561e-106,1.33770277023234e-99,4.57551575736615e-93,9.35781850526184e-87,1.14436169905418e-80,8.36770081088203e-75,3.65850039891119e-69,9.5643223202593e-64,1.49506279440611e-58,1.39739375454076e-53,7.80966303085281e-49,2.60975613148987e-44,5.2146082973103e-40,6.23013689682132e-36,4.45069282594664e-32,1.90112987715359e-28,4.85568031374856e-25,7.41553550759904e-22,6.77156552081061e-19,3.69734336756971e-16,1.2071038031413e-13,2.35642480235027e-11,2.75053189769445e-09,1.91970245353223e-07,8.01134229070386e-06,0.000199908282988344,0.00298270583582417,0.026609958205409,0.141948920625269
1.06624911916705e-215,5.19380501254563e-206,1.51274849850495e-196,2.63452275170365e-187,2.74341374383772e-178,1.70818459185438e-169,6.35963841238501e-161,1.41574221154923e-152,1.88447366195124e-144,1.49985783607043e-136,7.13779802017317e-129,2.03110579887452e-121,3.4558506961339e-114,3.51585964988643e-107,2.13876083381177e-100,7.77941694303935e-94,1.69194409079407e-87,2.20028582596863e-81,1.71090670302711e-75,7.95477111526417e-70,2.21148084470993e-64,3.67614649226358e-59,3.65389926875765e-54,2.17157315926905e-49,7.71696433915708e-45,1.63973118055942e-40,2.08330545258217e-36,1.58265910103609e-32,7.18912346276121e-29,1.95262406836378e-25,3.17114038089172e-22,3.07940231002728e-19,1.78801652439893e-16,6.20770054347931e-14,1.28867713428489e-11,1.59960082814489e-09,1.18722559688482e-07,5.26876728025874e-06,0.000139810218598857,0.00221831362531091
